,ad_position_type,click,cms_group_id,gender,age_level,shopping_level,occupation,new_user_class_level,price,btag,cate
52208,0,0,2,2,2,3,0,2,112,0,4282
52209,0,0,2,2,2,3,0,2,112,0,4282
52210,0,0,2,2,2,3,0,2,112,0,4282
52211,0,0,2,2,2,3,0,2,112,0,4282
52212,0,0,2,2,2,3,0,2,112,0,4282
52213,0,0,2,2,2,3,0,2,112,0,4282
52214,0,0,2,2,2,3,0,2,112,0,4282
52215,0,0,2,2,2,3,0,2,112,0,4282
52216,0,0,2,2,2,3,0,2,112,0,4282
52217,0,0,2,2,2,3,0,2,112,0,4282
52218,0,0,2,2,2,3,0,2,112,0,4282
52219,0,0,2,2,2,3,0,2,112,0,4282
52220,0,0,2,2,2,3,0,2,112,0,4282
52221,0,0,2,2,2,3,0,2,112,0,4282
52222,0,0,2,2,2,3,0,2,112,0,4282
52223,0,0,2,2,2,3,0,2,112,0,4282
52224,0,0,2,2,2,3,0,2,112,0,4282
52225,0,0,2,2,2,3,0,2,112,0,4282
52226,0,0,2,2,2,3,0,2,112,0,4282
52227,0,0,2,2,2,3,0,2,112,0,4282
52228,0,0,2,2,2,3,0,2,112,0,4282
52229,0,0,2,2,2,3,0,2,112,0,4282
52230,0,0,2,2,2,3,0,2,112,0,4282
52231,0,0,2,2,2,3,0,2,112,0,4282
52232,0,0,2,2,2,3,0,2,112,0,4282
52233,0,0,2,2,2,3,0,2,112,0,4282
52234,0,0,2,2,2,3,0,2,112,0,4282
52235,0,0,2,2,2,3,0,2,112,0,4282
52236,0,0,2,2,2,3,0,2,112,0,4282
52237,0,0,2,2,2,3,0,2,112,0,4282
52238,0,0,2,2,2,3,0,2,112,0,4282
52239,0,0,2,2,2,3,0,2,112,0,4282
52240,0,0,2,2,2,3,0,2,112,0,4282
52241,0,0,2,2,2,3,0,2,112,0,4282
52242,0,0,2,2,2,3,0,2,112,0,4282
52243,0,0,2,2,2,3,0,2,112,0,4282
52244,0,0,2,2,2,3,0,2,112,0,4282
52245,0,0,2,2,2,3,0,2,112,0,4282
52246,0,0,2,2,2,3,0,2,112,0,4282
52247,0,0,2,2,2,3,0,2,112,0,4282
52248,0,0,2,2,2,3,0,2,112,0,4282
52249,0,0,2,2,2,3,0,2,112,0,4282
52250,0,0,2,2,2,3,0,2,112,0,4282
52251,0,0,2,2,2,3,0,2,112,0,4282
52252,0,0,2,2,2,3,0,2,112,0,4282
52253,0,0,2,2,2,3,0,2,112,0,4282
52254,0,0,2,2,2,3,0,2,112,0,4282
52255,0,0,2,2,2,3,0,2,112,0,4282
52256,0,0,2,2,2,3,0,2,112,0,4282
52257,0,0,2,2,2,3,0,2,112,0,4282
52258,0,0,2,2,2,3,0,2,112,0,4282
52259,0,0,2,2,2,3,0,2,112,0,4282
52260,0,0,2,2,2,3,0,2,112,0,4282
52261,0,0,2,2,2,3,0,2,112,1,4282
52334,0,0,2,2,2,3,0,2,198,0,4520
52335,0,0,2,2,2,3,0,2,198,0,4520
52336,0,0,2,2,2,3,0,2,198,0,4520
52337,0,0,2,2,2,3,0,2,198,0,4520
52338,0,0,2,2,2,3,0,2,198,0,4520
52339,0,0,2,2,2,3,0,2,198,3,4282
52340,0,0,2,2,2,3,0,2,198,0,4282
52341,0,0,2,2,2,3,0,2,198,0,4282
52342,0,0,2,2,2,3,0,2,198,0,4282
52343,0,0,2,2,2,3,0,2,198,0,4282
52344,0,0,2,2,2,3,0,2,198,0,4282
52345,0,0,2,2,2,3,0,2,198,0,4282
52346,0,0,2,2,2,3,0,2,198,0,4282
52347,0,0,2,2,2,3,0,2,198,0,4282
52348,0,0,2,2,2,3,0,2,198,0,4282
52349,0,0,2,2,2,3,0,2,198,0,4282
52350,0,0,2,2,2,3,0,2,198,0,4282
52351,0,0,2,2,2,3,0,2,198,0,4282
52352,0,0,2,2,2,3,0,2,198,0,4282
52353,0,0,2,2,2,3,0,2,198,0,4282
52354,0,0,2,2,2,3,0,2,198,0,4282
52355,0,0,2,2,2,3,0,2,198,0,4282
52356,0,0,2,2,2,3,0,2,198,0,4282
52357,0,0,2,2,2,3,0,2,198,0,4282
52358,0,0,2,2,2,3,0,2,198,0,4282
52359,0,0,2,2,2,3,0,2,198,0,4282
52360,0,0,2,2,2,3,0,2,198,0,4282
52361,0,0,2,2,2,3,0,2,198,0,4282
52362,0,0,2,2,2,3,0,2,198,0,4282
52363,0,0,2,2,2,3,0,2,198,0,4282
52364,0,0,2,2,2,3,0,2,198,0,4282
52365,0,0,2,2,2,3,0,2,198,0,4282
52366,0,0,2,2,2,3,0,2,198,0,4282
52367,0,0,2,2,2,3,0,2,198,0,4282
52368,0,0,2,2,2,3,0,2,198,0,4282
52369,0,0,2,2,2,3,0,2,198,0,4282
52370,0,0,2,2,2,3,0,2,198,0,4282
52371,0,0,2,2,2,3,0,2,198,0,4282
52372,0,0,2,2,2,3,0,2,198,0,4282
52373,0,0,2,2,2,3,0,2,198,0,4282
52374,0,0,2,2,2,3,0,2,198,0,4282
52375,0,0,2,2,2,3,0,2,198,0,4282
52376,0,0,2,2,2,3,0,2,198,0,4282
52377,0,0,2,2,2,3,0,2,198,0,4282
52378,0,0,2,2,2,3,0,2,198,0,4282
52379,0,0,2,2,2,3,0,2,198,0,4282
52380,0,0,2,2,2,3,0,2,198,0,4282
52381,0,0,2,2,2,3,0,2,198,0,4282
52382,0,0,2,2,2,3,0,2,198,0,4282
52383,0,0,2,2,2,3,0,2,198,0,4282
52384,0,0,2,2,2,3,0,2,198,0,4282
52385,0,0,2,2,2,3,0,2,198,0,4282
52386,0,0,2,2,2,3,0,2,198,0,4282
52387,0,0,2,2,2,3,0,2,198,0,4282
52388,0,0,2,2,2,3,0,2,198,0,4282
52389,0,0,2,2,2,3,0,2,198,0,4282
52390,0,0,2,2,2,3,0,2,198,0,4282
52391,0,0,2,2,2,3,0,2,198,0,4282
52392,0,0,2,2,2,3,0,2,198,0,4282
52393,0,0,2,2,2,3,0,2,198,0,4282
52394,0,0,2,2,2,3,0,2,198,0,4282
52395,0,0,2,2,2,3,0,2,198,0,4282
52396,0,0,2,2,2,3,0,2,198,0,4282
52397,0,0,2,2,2,3,0,2,198,0,4282
52398,0,0,2,2,2,3,0,2,198,0,4282
52399,0,0,2,2,2,3,0,2,198,0,4282
52400,0,0,2,2,2,3,0,2,198,0,4282
52401,0,0,2,2,2,3,0,2,198,0,4282
52402,0,0,2,2,2,3,0,2,198,0,4282
52403,0,0,2,2,2,3,0,2,198,0,4282
52404,0,0,2,2,2,3,0,2,198,0,4282
52405,0,0,2,2,2,3,0,2,198,1,4282
52406,0,0,2,2,2,3,0,2,198,0,4520
52407,0,0,2,2,2,3,0,2,198,0,4520
52408,0,0,2,2,2,3,0,2,198,0,4520
52409,0,0,2,2,2,3,0,2,198,0,4520
52410,0,0,2,2,2,3,0,2,198,0,4520
52411,0,0,2,2,2,3,0,2,198,3,4282
52412,0,0,2,2,2,3,0,2,198,0,4282
52413,0,0,2,2,2,3,0,2,198,0,4282
52414,0,0,2,2,2,3,0,2,198,0,4282
52415,0,0,2,2,2,3,0,2,198,0,4282
52416,0,0,2,2,2,3,0,2,198,0,4282
52417,0,0,2,2,2,3,0,2,198,0,4282
52418,0,0,2,2,2,3,0,2,198,0,4282
52419,0,0,2,2,2,3,0,2,198,0,4282
52420,0,0,2,2,2,3,0,2,198,0,4282
52421,0,0,2,2,2,3,0,2,198,0,4282
52422,0,0,2,2,2,3,0,2,198,0,4282
52423,0,0,2,2,2,3,0,2,198,0,4282
52424,0,0,2,2,2,3,0,2,198,0,4282
52425,0,0,2,2,2,3,0,2,198,0,4282
52426,0,0,2,2,2,3,0,2,198,0,4282
52427,0,0,2,2,2,3,0,2,198,0,4282
52428,0,0,2,2,2,3,0,2,198,0,4282
52429,0,0,2,2,2,3,0,2,198,0,4282
52430,0,0,2,2,2,3,0,2,198,0,4282
52431,0,0,2,2,2,3,0,2,198,0,4282
52432,0,0,2,2,2,3,0,2,198,0,4282
52433,0,0,2,2,2,3,0,2,198,0,4282
52434,0,0,2,2,2,3,0,2,198,0,4282
52435,0,0,2,2,2,3,0,2,198,0,4282
52436,0,0,2,2,2,3,0,2,198,0,4282
52437,0,0,2,2,2,3,0,2,198,0,4282
52438,0,0,2,2,2,3,0,2,198,0,4282
52439,0,0,2,2,2,3,0,2,198,0,4282
52440,0,0,2,2,2,3,0,2,198,0,4282
52441,0,0,2,2,2,3,0,2,198,0,4282
52442,0,0,2,2,2,3,0,2,198,0,4282
52443,0,0,2,2,2,3,0,2,198,0,4282
52444,0,0,2,2,2,3,0,2,198,0,4282
52445,0,0,2,2,2,3,0,2,198,0,4282
52446,0,0,2,2,2,3,0,2,198,0,4282
52447,0,0,2,2,2,3,0,2,198,0,4282
52448,0,0,2,2,2,3,0,2,198,0,4282
52449,0,0,2,2,2,3,0,2,198,0,4282
52450,0,0,2,2,2,3,0,2,198,0,4282
52451,0,0,2,2,2,3,0,2,198,0,4282
52452,0,0,2,2,2,3,0,2,198,0,4282
52453,0,0,2,2,2,3,0,2,198,0,4282
52454,0,0,2,2,2,3,0,2,198,0,4282
52455,0,0,2,2,2,3,0,2,198,0,4282
52456,0,0,2,2,2,3,0,2,198,0,4282
52457,0,0,2,2,2,3,0,2,198,0,4282
52458,0,0,2,2,2,3,0,2,198,0,4282
52459,0,0,2,2,2,3,0,2,198,0,4282
52460,0,0,2,2,2,3,0,2,198,0,4282
52461,0,0,2,2,2,3,0,2,198,0,4282
52462,0,0,2,2,2,3,0,2,198,0,4282
52463,0,0,2,2,2,3,0,2,198,0,4282
52464,0,0,2,2,2,3,0,2,198,0,4282
52465,0,0,2,2,2,3,0,2,198,0,4282
52466,0,0,2,2,2,3,0,2,198,0,4282
52467,0,0,2,2,2,3,0,2,198,0,4282
52468,0,0,2,2,2,3,0,2,198,0,4282
52469,0,0,2,2,2,3,0,2,198,0,4282
52470,0,0,2,2,2,3,0,2,198,0,4282
52471,0,0,2,2,2,3,0,2,198,0,4282
52472,0,0,2,2,2,3,0,2,198,0,4282
52473,0,0,2,2,2,3,0,2,198,0,4282
52474,0,0,2,2,2,3,0,2,198,0,4282
52475,0,0,2,2,2,3,0,2,198,0,4282
52476,0,0,2,2,2,3,0,2,198,0,4282
52477,0,0,2,2,2,3,0,2,198,1,4282
52478,0,0,2,2,2,3,0,2,112,0,4520
52479,0,0,2,2,2,3,0,2,112,0,4520
52480,0,0,2,2,2,3,0,2,112,0,4520
52481,0,0,2,2,2,3,0,2,112,0,4520
52482,0,0,2,2,2,3,0,2,112,0,4520
52483,0,0,2,2,2,3,0,2,112,3,4282
52484,0,0,2,2,2,3,0,2,112,0,4282
52485,0,0,2,2,2,3,0,2,112,0,4282
52486,0,0,2,2,2,3,0,2,112,0,4282
52487,0,0,2,2,2,3,0,2,112,0,4282
52488,0,0,2,2,2,3,0,2,112,0,4282
52489,0,0,2,2,2,3,0,2,112,0,4282
52490,0,0,2,2,2,3,0,2,112,0,4282
52491,0,0,2,2,2,3,0,2,112,0,4282
52492,0,0,2,2,2,3,0,2,112,0,4282
52493,0,0,2,2,2,3,0,2,112,0,4282
52494,0,0,2,2,2,3,0,2,112,0,4282
52495,0,0,2,2,2,3,0,2,112,0,4282
52496,0,0,2,2,2,3,0,2,112,0,4282
52497,0,0,2,2,2,3,0,2,112,0,4282
52498,0,0,2,2,2,3,0,2,112,0,4282
52499,0,0,2,2,2,3,0,2,112,0,4282
52500,0,0,2,2,2,3,0,2,112,0,4282
52501,0,0,2,2,2,3,0,2,112,0,4282
52502,0,0,2,2,2,3,0,2,112,0,4282
52503,0,0,2,2,2,3,0,2,112,0,4282
52504,0,0,2,2,2,3,0,2,112,0,4282
52505,0,0,2,2,2,3,0,2,112,0,4282
52506,0,0,2,2,2,3,0,2,112,0,4282
52507,0,0,2,2,2,3,0,2,112,0,4282
52508,0,0,2,2,2,3,0,2,112,0,4282
52509,0,0,2,2,2,3,0,2,112,0,4282
52510,0,0,2,2,2,3,0,2,112,0,4282
52511,0,0,2,2,2,3,0,2,112,0,4282
52512,0,0,2,2,2,3,0,2,112,0,4282
52513,0,0,2,2,2,3,0,2,112,0,4282
52514,0,0,2,2,2,3,0,2,112,0,4282
52515,0,0,2,2,2,3,0,2,112,0,4282
52516,0,0,2,2,2,3,0,2,112,0,4282
52517,0,0,2,2,2,3,0,2,112,0,4282
52518,0,0,2,2,2,3,0,2,112,0,4282
52519,0,0,2,2,2,3,0,2,112,0,4282
52520,0,0,2,2,2,3,0,2,112,0,4282
52521,0,0,2,2,2,3,0,2,112,0,4282
52522,0,0,2,2,2,3,0,2,112,0,4282
52523,0,0,2,2,2,3,0,2,112,0,4282
52524,0,0,2,2,2,3,0,2,112,0,4282
52525,0,0,2,2,2,3,0,2,112,0,4282
52526,0,0,2,2,2,3,0,2,112,0,4282
52527,0,0,2,2,2,3,0,2,112,0,4282
52528,0,0,2,2,2,3,0,2,112,0,4282
52529,0,0,2,2,2,3,0,2,112,0,4282
52530,0,0,2,2,2,3,0,2,112,0,4282
52531,0,0,2,2,2,3,0,2,112,0,4282
52532,0,0,2,2,2,3,0,2,112,0,4282
52533,0,0,2,2,2,3,0,2,112,0,4282
52534,0,0,2,2,2,3,0,2,112,0,4282
52535,0,0,2,2,2,3,0,2,112,0,4282
52536,0,0,2,2,2,3,0,2,112,0,4282
52537,0,0,2,2,2,3,0,2,112,0,4282
52538,0,0,2,2,2,3,0,2,112,0,4282
52539,0,0,2,2,2,3,0,2,112,0,4282
52540,0,0,2,2,2,3,0,2,112,0,4282
52541,0,0,2,2,2,3,0,2,112,0,4282
52542,0,0,2,2,2,3,0,2,112,0,4282
52543,0,0,2,2,2,3,0,2,112,0,4282
52544,0,0,2,2,2,3,0,2,112,0,4282
52545,0,0,2,2,2,3,0,2,112,0,4282
52546,0,0,2,2,2,3,0,2,112,0,4282
52547,0,0,2,2,2,3,0,2,112,0,4282
52548,0,0,2,2,2,3,0,2,112,0,4282
52549,0,0,2,2,2,3,0,2,112,1,4282
52622,0,0,2,2,2,3,0,2,129,0,4520
52623,0,0,2,2,2,3,0,2,129,0,4520
52624,0,0,2,2,2,3,0,2,129,0,4520
52625,0,0,2,2,2,3,0,2,129,0,4520
52626,0,0,2,2,2,3,0,2,129,0,4520
52627,0,0,2,2,2,3,0,2,129,3,4282
52628,0,0,2,2,2,3,0,2,129,0,4282
52629,0,0,2,2,2,3,0,2,129,0,4282
52630,0,0,2,2,2,3,0,2,129,0,4282
52631,0,0,2,2,2,3,0,2,129,0,4282
52632,0,0,2,2,2,3,0,2,129,0,4282
52633,0,0,2,2,2,3,0,2,129,0,4282
52634,0,0,2,2,2,3,0,2,129,0,4282
52635,0,0,2,2,2,3,0,2,129,0,4282
52636,0,0,2,2,2,3,0,2,129,0,4282
52637,0,0,2,2,2,3,0,2,129,0,4282
52638,0,0,2,2,2,3,0,2,129,0,4282
52639,0,0,2,2,2,3,0,2,129,0,4282
52640,0,0,2,2,2,3,0,2,129,0,4282
52641,0,0,2,2,2,3,0,2,129,0,4282
52642,0,0,2,2,2,3,0,2,129,0,4282
52643,0,0,2,2,2,3,0,2,129,0,4282
52644,0,0,2,2,2,3,0,2,129,0,4282
52645,0,0,2,2,2,3,0,2,129,0,4282
52646,0,0,2,2,2,3,0,2,129,0,4282
52647,0,0,2,2,2,3,0,2,129,0,4282
52648,0,0,2,2,2,3,0,2,129,0,4282
52649,0,0,2,2,2,3,0,2,129,0,4282
52650,0,0,2,2,2,3,0,2,129,0,4282
52651,0,0,2,2,2,3,0,2,129,0,4282
52652,0,0,2,2,2,3,0,2,129,0,4282
52653,0,0,2,2,2,3,0,2,129,0,4282
52654,0,0,2,2,2,3,0,2,129,0,4282
52655,0,0,2,2,2,3,0,2,129,0,4282
52656,0,0,2,2,2,3,0,2,129,0,4282
52657,0,0,2,2,2,3,0,2,129,0,4282
52658,0,0,2,2,2,3,0,2,129,0,4282
52659,0,0,2,2,2,3,0,2,129,0,4282
52660,0,0,2,2,2,3,0,2,129,0,4282
52661,0,0,2,2,2,3,0,2,129,0,4282
52662,0,0,2,2,2,3,0,2,129,0,4282
52663,0,0,2,2,2,3,0,2,129,0,4282
52664,0,0,2,2,2,3,0,2,129,0,4282
52665,0,0,2,2,2,3,0,2,129,0,4282
52666,0,0,2,2,2,3,0,2,129,0,4282
52667,0,0,2,2,2,3,0,2,129,0,4282
52668,0,0,2,2,2,3,0,2,129,0,4282
52669,0,0,2,2,2,3,0,2,129,0,4282
52670,0,0,2,2,2,3,0,2,129,0,4282
52671,0,0,2,2,2,3,0,2,129,0,4282
52672,0,0,2,2,2,3,0,2,129,0,4282
52673,0,0,2,2,2,3,0,2,129,0,4282
52674,0,0,2,2,2,3,0,2,129,0,4282
52675,0,0,2,2,2,3,0,2,129,0,4282
52676,0,0,2,2,2,3,0,2,129,0,4282
52677,0,0,2,2,2,3,0,2,129,0,4282
52678,0,0,2,2,2,3,0,2,129,0,4282
52679,0,0,2,2,2,3,0,2,129,0,4282
52680,0,0,2,2,2,3,0,2,129,0,4282
52681,0,0,2,2,2,3,0,2,129,0,4282
52682,0,0,2,2,2,3,0,2,129,0,4282
52683,0,0,2,2,2,3,0,2,129,0,4282
52684,0,0,2,2,2,3,0,2,129,0,4282
52685,0,0,2,2,2,3,0,2,129,0,4282
52686,0,0,2,2,2,3,0,2,129,0,4282
52687,0,0,2,2,2,3,0,2,129,0,4282
52688,0,0,2,2,2,3,0,2,129,0,4282
52689,0,0,2,2,2,3,0,2,129,0,4282
52690,0,0,2,2,2,3,0,2,129,0,4282
52691,0,0,2,2,2,3,0,2,129,0,4282
52692,0,0,2,2,2,3,0,2,129,0,4282
52693,0,0,2,2,2,3,0,2,129,1,4282
52694,0,0,2,2,2,3,0,2,119,0,4520
52695,0,0,2,2,2,3,0,2,119,0,4520
52696,0,0,2,2,2,3,0,2,119,0,4520
52697,0,0,2,2,2,3,0,2,119,0,4520
52698,0,0,2,2,2,3,0,2,119,0,4520
52699,0,0,2,2,2,3,0,2,119,3,4282
52700,0,0,2,2,2,3,0,2,119,0,4282
52701,0,0,2,2,2,3,0,2,119,0,4282
52702,0,0,2,2,2,3,0,2,119,0,4282
52703,0,0,2,2,2,3,0,2,119,0,4282
52704,0,0,2,2,2,3,0,2,119,0,4282
52705,0,0,2,2,2,3,0,2,119,0,4282
52706,0,0,2,2,2,3,0,2,119,0,4282
52707,0,0,2,2,2,3,0,2,119,0,4282
52708,0,0,2,2,2,3,0,2,119,0,4282
52709,0,0,2,2,2,3,0,2,119,0,4282
52710,0,0,2,2,2,3,0,2,119,0,4282
52711,0,0,2,2,2,3,0,2,119,0,4282
52712,0,0,2,2,2,3,0,2,119,0,4282
52713,0,0,2,2,2,3,0,2,119,0,4282
52714,0,0,2,2,2,3,0,2,119,0,4282
52715,0,0,2,2,2,3,0,2,119,0,4282
52716,0,0,2,2,2,3,0,2,119,0,4282
52717,0,0,2,2,2,3,0,2,119,0,4282
52718,0,0,2,2,2,3,0,2,119,0,4282
52719,0,0,2,2,2,3,0,2,119,0,4282
52720,0,0,2,2,2,3,0,2,119,0,4282
52721,0,0,2,2,2,3,0,2,119,0,4282
52722,0,0,2,2,2,3,0,2,119,0,4282
52723,0,0,2,2,2,3,0,2,119,0,4282
52724,0,0,2,2,2,3,0,2,119,0,4282
52725,0,0,2,2,2,3,0,2,119,0,4282
52726,0,0,2,2,2,3,0,2,119,0,4282
52727,0,0,2,2,2,3,0,2,119,0,4282
52728,0,0,2,2,2,3,0,2,119,0,4282
52729,0,0,2,2,2,3,0,2,119,0,4282
52730,0,0,2,2,2,3,0,2,119,0,4282
52731,0,0,2,2,2,3,0,2,119,0,4282
52732,0,0,2,2,2,3,0,2,119,0,4282
52733,0,0,2,2,2,3,0,2,119,0,4282
52734,0,0,2,2,2,3,0,2,119,0,4282
52735,0,0,2,2,2,3,0,2,119,0,4282
52736,0,0,2,2,2,3,0,2,119,0,4282
52737,0,0,2,2,2,3,0,2,119,0,4282
52738,0,0,2,2,2,3,0,2,119,0,4282
52739,0,0,2,2,2,3,0,2,119,0,4282
52740,0,0,2,2,2,3,0,2,119,0,4282
52741,0,0,2,2,2,3,0,2,119,0,4282
52742,0,0,2,2,2,3,0,2,119,0,4282
52743,0,0,2,2,2,3,0,2,119,0,4282
52744,0,0,2,2,2,3,0,2,119,0,4282
52745,0,0,2,2,2,3,0,2,119,0,4282
52746,0,0,2,2,2,3,0,2,119,0,4282
52747,0,0,2,2,2,3,0,2,119,0,4282
52748,0,0,2,2,2,3,0,2,119,0,4282
52749,0,0,2,2,2,3,0,2,119,0,4282
52750,0,0,2,2,2,3,0,2,119,0,4282
52751,0,0,2,2,2,3,0,2,119,0,4282
52752,0,0,2,2,2,3,0,2,119,0,4282
52753,0,0,2,2,2,3,0,2,119,0,4282
52754,0,0,2,2,2,3,0,2,119,0,4282
52755,0,0,2,2,2,3,0,2,119,0,4282
52756,0,0,2,2,2,3,0,2,119,0,4282
52757,0,0,2,2,2,3,0,2,119,0,4282
52758,0,0,2,2,2,3,0,2,119,0,4282
52759,0,0,2,2,2,3,0,2,119,0,4282
52760,0,0,2,2,2,3,0,2,119,0,4282
52761,0,0,2,2,2,3,0,2,119,0,4282
52762,0,0,2,2,2,3,0,2,119,0,4282
52763,0,0,2,2,2,3,0,2,119,0,4282
52764,0,0,2,2,2,3,0,2,119,0,4282
52765,0,0,2,2,2,3,0,2,119,1,4282
52766,1,0,3,2,3,3,0,2,438,0,6261
52767,1,0,3,2,3,3,0,2,489,0,6261
52768,1,1,3,2,3,3,0,2,798,0,6261
52784,0,0,2,2,2,3,1,2,72.7,0,5944
52785,0,0,2,2,2,3,1,2,72.7,0,5944
52786,0,0,2,2,2,3,1,2,72.7,0,5944
52787,0,0,2,2,2,3,1,2,72.7,0,5944
52788,0,0,2,2,2,3,1,2,72.7,2,6261
52789,0,0,2,2,2,3,1,2,72.7,0,6261
52790,0,0,2,2,2,3,1,2,72.7,0,6261
52791,0,0,2,2,2,3,1,2,72.7,0,6261
52792,0,0,2,2,2,3,1,2,72.7,0,6261
52793,0,0,2,2,2,3,1,2,72.7,0,6261
52794,0,0,2,2,2,3,1,2,72.7,0,6261
52795,0,0,2,2,2,3,1,2,72.7,0,6261
52796,0,0,2,2,2,3,1,2,72.7,0,6261
52797,0,0,2,2,2,3,1,2,72.7,0,6261
52798,0,0,2,2,2,3,1,2,72.7,0,6261
52799,0,0,2,2,2,3,1,2,72.7,0,6261
52800,0,0,2,2,2,3,1,2,72.7,0,6261
52801,0,0,2,2,2,3,1,2,72.7,0,6261
52802,0,0,2,2,2,3,1,2,72.7,0,6261
52803,0,0,2,2,2,3,1,2,72.7,0,6261
52804,0,0,2,2,2,3,1,2,72.7,0,6261
52805,0,0,2,2,2,3,1,2,72.7,0,6261
52806,0,0,2,2,2,3,1,2,72.7,0,6261
52807,0,0,2,2,2,3,1,2,72.7,0,6261
52808,0,0,2,2,2,3,1,2,72.7,0,6261
52809,0,0,2,2,2,3,1,2,72.7,0,6261
52810,0,0,2,2,2,3,1,2,72.7,0,6261
52811,0,0,2,2,2,3,1,2,72.7,0,6261
52812,0,0,2,2,2,3,1,2,72.7,0,6261
52813,0,0,2,2,2,3,1,2,72.7,0,6261
52814,0,0,2,2,2,3,1,2,72.7,0,6261
52815,0,0,2,2,2,3,1,2,72.7,0,6261
52816,0,0,2,2,2,3,1,2,72.7,0,6261
52817,0,0,2,2,2,3,1,2,72.7,0,6261
52818,0,0,2,2,2,3,1,2,72.7,0,6261
52819,0,0,2,2,2,3,1,2,72.7,0,12709
52820,0,0,2,2,2,3,1,2,72.7,0,8215
52821,0,0,2,2,2,3,1,2,72.7,0,8215
52822,0,0,2,2,2,3,1,2,72.7,0,8215
52823,0,0,2,2,2,3,1,2,72.7,0,8215
52824,0,0,2,2,2,3,1,2,108,0,5944
52825,0,0,2,2,2,3,1,2,108,0,5944
52826,0,0,2,2,2,3,1,2,108,0,5944
52827,0,0,2,2,2,3,1,2,108,0,5944
52828,0,0,2,2,2,3,1,2,108,2,6261
52829,0,0,2,2,2,3,1,2,108,0,6261
52830,0,0,2,2,2,3,1,2,108,0,6261
52831,0,0,2,2,2,3,1,2,108,0,6261
52832,0,0,2,2,2,3,1,2,108,0,6261
52833,0,0,2,2,2,3,1,2,108,0,6261
52834,0,0,2,2,2,3,1,2,108,0,6261
52835,0,0,2,2,2,3,1,2,108,0,6261
52836,0,0,2,2,2,3,1,2,108,0,6261
52837,0,0,2,2,2,3,1,2,108,0,6261
52838,0,0,2,2,2,3,1,2,108,0,6261
52839,0,0,2,2,2,3,1,2,108,0,6261
52840,0,0,2,2,2,3,1,2,108,0,6261
52841,0,0,2,2,2,3,1,2,108,0,6261
52842,0,0,2,2,2,3,1,2,108,0,6261
52843,0,0,2,2,2,3,1,2,108,0,6261
52844,0,0,2,2,2,3,1,2,108,0,6261
52845,0,0,2,2,2,3,1,2,108,0,6261
52846,0,0,2,2,2,3,1,2,108,0,6261
52847,0,0,2,2,2,3,1,2,108,0,6261
52848,0,0,2,2,2,3,1,2,108,0,6261
52849,0,0,2,2,2,3,1,2,108,0,6261
52850,0,0,2,2,2,3,1,2,108,0,6261
52851,0,0,2,2,2,3,1,2,108,0,6261
52852,0,0,2,2,2,3,1,2,108,0,6261
52853,0,0,2,2,2,3,1,2,108,0,6261
52854,0,0,2,2,2,3,1,2,108,0,6261
52855,0,0,2,2,2,3,1,2,108,0,6261
52856,0,0,2,2,2,3,1,2,108,0,6261
52857,0,0,2,2,2,3,1,2,108,0,6261
52858,0,0,2,2,2,3,1,2,108,0,6261
52859,0,0,2,2,2,3,1,2,108,0,12709
52860,0,0,2,2,2,3,1,2,108,0,8215
52861,0,0,2,2,2,3,1,2,108,0,8215
52862,0,0,2,2,2,3,1,2,108,0,8215
52863,0,0,2,2,2,3,1,2,108,0,8215
52864,0,0,2,2,2,3,1,2,399,0,5944
52865,0,0,2,2,2,3,1,2,399,0,5944
52866,0,0,2,2,2,3,1,2,399,0,5944
52867,0,0,2,2,2,3,1,2,399,0,5944
52868,0,0,2,2,2,3,1,2,399,2,6261
52869,0,0,2,2,2,3,1,2,399,0,6261
52870,0,0,2,2,2,3,1,2,399,0,6261
52871,0,0,2,2,2,3,1,2,399,0,6261
52872,0,0,2,2,2,3,1,2,399,0,6261
52873,0,0,2,2,2,3,1,2,399,0,6261
52874,0,0,2,2,2,3,1,2,399,0,6261
52875,0,0,2,2,2,3,1,2,399,0,6261
52876,0,0,2,2,2,3,1,2,399,0,6261
52877,0,0,2,2,2,3,1,2,399,0,6261
52878,0,0,2,2,2,3,1,2,399,0,6261
52879,0,0,2,2,2,3,1,2,399,0,6261
52880,0,0,2,2,2,3,1,2,399,0,6261
52881,0,0,2,2,2,3,1,2,399,0,6261
52882,0,0,2,2,2,3,1,2,399,0,6261
52883,0,0,2,2,2,3,1,2,399,0,6261
52884,0,0,2,2,2,3,1,2,399,0,6261
52885,0,0,2,2,2,3,1,2,399,0,6261
52886,0,0,2,2,2,3,1,2,399,0,6261
52887,0,0,2,2,2,3,1,2,399,0,6261
52888,0,0,2,2,2,3,1,2,399,0,6261
52889,0,0,2,2,2,3,1,2,399,0,6261
52890,0,0,2,2,2,3,1,2,399,0,6261
52891,0,0,2,2,2,3,1,2,399,0,6261
52892,0,0,2,2,2,3,1,2,399,0,6261
52893,0,0,2,2,2,3,1,2,399,0,6261
52894,0,0,2,2,2,3,1,2,399,0,6261
52895,0,0,2,2,2,3,1,2,399,0,6261
52896,0,0,2,2,2,3,1,2,399,0,6261
52897,0,0,2,2,2,3,1,2,399,0,6261
52898,0,0,2,2,2,3,1,2,399,0,6261
52899,0,0,2,2,2,3,1,2,399,0,12709
